Permutation,Candidates identified once (n),Candidates identified repeatedly (n),Proportion identified repeatedly
6337,520,134,0.20489296636085627
6338,490,141,0.22345483359746435
6339,498,139,0.21821036106750394
6340,485,144,0.2289348171701113
6341,512,136,0.20987654320987653
6342,508,136,0.2111801242236025
6343,506,133,0.2081377151799687
6344,498,135,0.2132701421800948
6345,490,145,0.2283464566929134
6346,487,154,0.24024960998439937
6347,507,134,0.20904836193447737
6348,512,139,0.21351766513056836
6349,510,139,0.21417565485362094
6350,523,134,0.2039573820395738
6351,527,133,0.2015151515151515
6352,488,149,0.23390894819466249
6353,500,140,0.21875
6354,500,138,0.21630094043887146
6355,529,132,0.19969742813918306
6356,520,130,0.2
6357,493,143,0.2248427672955975
6358,494,142,0.22327044025157233
6359,506,134,0.209375
6360,499,140,0.2190923317683881
6361,493,147,0.2296875
6362,495,149,0.23136645962732919
6363,531,122,0.18683001531393567
6364,515,136,0.20890937019969277
6365,504,138,0.21495327102803738
6366,526,129,0.1969465648854962
6367,500,139,0.21752738654147105
6368,496,134,0.2126984126984127
6369,505,143,0.22067901234567902
6370,490,136,0.21725239616613418
6371,516,134,0.20615384615384616
6372,504,141,0.2186046511627907
6373,516,130,0.20123839009287925
6374,498,137,0.215748031496063
6375,508,138,0.21362229102167182
6376,495,154,0.23728813559322035
6377,545,120,0.18045112781954886
6378,509,142,0.21812596006144394
6379,509,136,0.21085271317829457
6380,524,130,0.19877675840978593
6381,497,149,0.2306501547987616
6382,496,141,0.22135007849293564
6383,505,135,0.2109375
6384,491,141,0.2231012658227848
6385,492,144,0.22641509433962265
6386,496,139,0.2188976377952756
6387,514,137,0.21044546850998463
6388,520,131,0.2012288786482335
6389,505,122,0.19457735247208932
6390,491,150,0.23400936037441497
6391,513,144,0.2191780821917808
6392,506,128,0.20189274447949526
6393,481,152,0.2401263823064771
6394,480,146,0.23322683706070288
6395,512,137,0.2110939907550077
6396,504,136,0.2125
6397,509,135,0.2096273291925466
6398,509,143,0.21932515337423314
6399,500,142,0.22118380062305296
6400,492,142,0.22397476340694006
6401,512,134,0.20743034055727555
6402,497,138,0.2173228346456693
6403,499,128,0.20414673046251994
6404,495,141,0.22169811320754718
6405,495,139,0.2192429022082019
6406,516,135,0.2073732718894009
6407,492,147,0.2300469483568075
6408,509,141,0.2169230769230769
6409,496,141,0.22135007849293564
6410,488,145,0.22906793048973143
6411,496,135,0.21394611727416799
6412,495,149,0.23136645962732919
6413,506,141,0.21792890262751158
6414,513,136,0.20955315870570107
6415,494,147,0.22932917316692666
6416,491,145,0.2279874213836478
6417,511,125,0.19654088050314467
6418,516,133,0.2049306625577812
6419,497,143,0.2234375
6420,512,140,0.2147239263803681
6421,497,138,0.2173228346456693
6422,519,141,0.21363636363636362
6423,495,137,0.21677215189873417
6424,504,130,0.20504731861198738
6425,505,141,0.21826625386996903
6426,524,125,0.1926040061633282
6427,506,133,0.2081377151799687
6428,516,130,0.20123839009287925
6429,495,140,0.2204724409448819
6430,497,147,0.22826086956521738
6431,509,133,0.2071651090342679
6432,520,122,0.19003115264797507
6433,511,135,0.2089783281733746
6434,509,144,0.22052067381316998
6435,488,138,0.22044728434504793
6436,502,141,0.2192846034214619
6437,486,146,0.2310126582278481
6438,508,127,0.2
6439,519,135,0.20642201834862386
6440,492,145,0.22762951334379905
6441,497,145,0.22585669781931464
6442,510,136,0.21052631578947367
6443,506,139,0.21550387596899226
6444,515,130,0.20155038759689922
6445,503,139,0.21651090342679127
6446,490,139,0.22098569157392686
6447,506,138,0.21428571428571427
6448,517,132,0.2033898305084746
6449,489,147,0.23113207547169812
6450,493,144,0.2260596546310832
6451,496,148,0.22981366459627328
6452,528,122,0.18769230769230769
6453,497,135,0.21360759493670886
6454,522,124,0.19195046439628483
6455,514,142,0.21646341463414634
6456,508,126,0.19873817034700317
6457,518,128,0.19814241486068113
6458,496,139,0.2188976377952756
6459,493,140,0.2211690363349131
6460,511,136,0.21020092735703247
6461,517,123,0.1921875
6462,505,139,0.21583850931677018
6463,505,143,0.22067901234567902
6464,495,153,0.2361111111111111
6465,508,141,0.2172573189522342
6466,522,138,0.20909090909090908
6467,509,140,0.21571648690292758
6468,497,141,0.22100313479623823
6469,498,143,0.22308892355694226
6470,511,137,0.21141975308641975
6471,490,139,0.22098569157392686
6472,511,130,0.20280811232449297
6473,517,134,0.20583717357910905
6474,494,147,0.22932917316692666
6475,527,119,0.18421052631578946
6476,513,139,0.21319018404907975
6477,486,144,0.22857142857142856
6478,483,158,0.24648985959438377
6479,502,142,0.2204968944099379
6480,526,135,0.2042360060514372
6481,487,147,0.23186119873817035
6482,528,134,0.20241691842900303
6483,513,139,0.21319018404907975
6484,492,138,0.21904761904761905
6485,496,139,0.2188976377952756
6486,510,143,0.21898928024502298
6487,493,151,0.234472049689441
6488,521,127,0.19598765432098766
6489,515,136,0.20890937019969277
6490,531,125,0.19054878048780488
6491,524,130,0.19877675840978593
6492,491,147,0.2304075235109718
6493,493,149,0.23208722741433022
6494,501,137,0.21473354231974923
6495,513,136,0.20955315870570107
6496,515,132,0.20401854714064915
6497,497,144,0.22464898595943839
6498,496,147,0.2286158631415241
6499,527,131,0.19908814589665655
6500,513,133,0.20588235294117646
6501,492,142,0.22397476340694006
6502,475,145,0.23387096774193547
6503,507,138,0.21395348837209302
6504,489,136,0.2176
6505,485,138,0.22150882825040127
6506,511,142,0.21745788667687596
6507,498,143,0.22308892355694226
6508,497,144,0.22464898595943839
6509,502,142,0.2204968944099379
6510,519,133,0.20398773006134968
6511,499,148,0.2287480680061824
6512,499,146,0.22635658914728682
6513,499,134,0.21169036334913113
6514,508,145,0.222052067381317
6515,528,121,0.1864406779661017
6516,500,145,0.2248062015503876
6517,514,135,0.20801232665639446
6518,524,134,0.20364741641337386
6519,499,140,0.2190923317683881
6520,492,136,0.21656050955414013
6521,501,137,0.21473354231974923
6522,491,140,0.2218700475435816
6523,530,130,0.19696969696969696
6524,492,136,0.21656050955414013
6525,494,140,0.22082018927444794
6526,477,148,0.2368
6527,501,143,0.2220496894409938
6528,500,137,0.2150706436420722
6529,487,147,0.23186119873817035
6530,504,146,0.2246153846153846
6531,517,146,0.22021116138763197
6532,493,148,0.23088923556942278
6533,493,139,0.2199367088607595
6534,509,124,0.19589257503949448
6535,496,134,0.2126984126984127
6536,492,144,0.22641509433962265
6537,479,146,0.2336
6538,512,139,0.21351766513056836
6539,503,134,0.21036106750392464
6540,515,135,0.2076923076923077
6541,524,127,0.19508448540706605
6542,490,143,0.2259083728278041
6543,489,141,0.22380952380952382
6544,515,133,0.2052469135802469
6545,517,129,0.1996904024767802
6546,501,141,0.21962616822429906
6547,505,139,0.21583850931677018
6548,534,126,0.19090909090909092
6549,463,161,0.25801282051282054
6550,484,138,0.22186495176848875
6551,511,138,0.21263482280431434
6552,494,142,0.22327044025157233
6553,489,149,0.2335423197492163
6554,510,141,0.21658986175115208
6555,513,129,0.20093457943925233
6556,510,137,0.2117465224111283
6557,490,144,0.22712933753943218
6558,483,147,0.23333333333333334
6559,498,144,0.22429906542056074
6560,506,144,0.22153846153846155
6561,506,135,0.21060842433697347
6562,513,137,0.21076923076923076
6563,507,134,0.20904836193447737
6564,506,140,0.21671826625386997
6565,508,133,0.20748829953198128
6566,518,136,0.20795107033639143
6567,497,136,0.21484992101105846
6568,490,144,0.22712933753943218
6569,505,137,0.21339563862928349
6570,476,145,0.23349436392914655
6571,510,142,0.21779141104294478
6572,494,138,0.21835443037974683
6573,502,128,0.20317460317460317
6574,524,128,0.19631901840490798
6575,511,125,0.19654088050314467
6576,518,133,0.20430107526881722
6577,514,137,0.21044546850998463
6578,484,141,0.2256
6579,505,143,0.22067901234567902
6580,500,138,0.21630094043887146
6581,500,142,0.22118380062305296
6582,493,148,0.23088923556942278
6583,514,134,0.20679012345679013
6584,517,133,0.20461538461538462
6585,505,147,0.2254601226993865
6586,481,148,0.23529411764705882
6587,516,129,0.2
6588,512,121,0.1911532385466035
6589,504,139,0.2161741835147745
6590,495,142,0.22291993720565148
6591,491,148,0.23161189358372458
6592,508,139,0.21483771251931993
6593,524,133,0.2024353120243531
6594,511,132,0.2052877138413686
6595,510,131,0.20436817472698907
6596,497,143,0.2234375
6597,486,150,0.2358490566037736
6598,517,131,0.2021604938271605
6599,523,130,0.1990811638591118
6600,513,138,0.2119815668202765
6601,513,133,0.20588235294117646
6602,521,133,0.20336391437308868
6603,501,141,0.21962616822429906
6604,497,135,0.21360759493670886
6605,501,148,0.2280431432973806
6606,508,143,0.2196620583717358
6607,512,131,0.20373250388802489
6608,491,144,0.22677165354330708
6609,482,146,0.23248407643312102
6610,506,135,0.21060842433697347
6611,508,141,0.2172573189522342
6612,505,143,0.22067901234567902
6613,514,134,0.20679012345679013
6614,496,141,0.22135007849293564
6615,504,140,0.21739130434782608
6616,504,137,0.21372854914196568
6617,493,138,0.21870047543581617
6618,500,139,0.21752738654147105
6619,513,134,0.2071097372488408
6620,514,137,0.21044546850998463
6621,500,140,0.21875
6622,512,137,0.2110939907550077
6623,478,152,0.24126984126984127
6624,501,137,0.21473354231974923
6625,503,139,0.21651090342679127
6626,507,133,0.2078125
6627,502,136,0.21316614420062696
6628,495,135,0.21428571428571427
6629,500,142,0.22118380062305296
6630,515,135,0.2076923076923077
6631,498,148,0.22910216718266255
6632,504,134,0.21003134796238246
6633,515,131,0.20278637770897834
6634,521,135,0.20579268292682926
6635,508,138,0.21362229102167182
6636,514,131,0.20310077519379846
6637,492,145,0.22762951334379905
6638,521,132,0.20214395099540583
6639,487,151,0.23667711598746083
6640,500,149,0.2295839753466872
6641,514,129,0.2006220839813375
6642,517,141,0.21428571428571427
6643,517,138,0.21068702290076335
6644,504,145,0.22342064714946072
6645,506,141,0.21792890262751158
6646,515,131,0.20278637770897834
6647,509,145,0.2217125382262997
6648,502,133,0.2094488188976378
6649,501,144,0.22325581395348837
6650,509,137,0.21207430340557276
6651,502,140,0.21806853582554517
6652,499,138,0.21664050235478807
6653,513,144,0.2191780821917808
6654,515,130,0.20155038759689922
6655,517,138,0.21068702290076335
6656,528,133,0.20121028744326777
6657,506,136,0.2118380062305296
6658,509,137,0.21207430340557276
6659,481,149,0.2365079365079365
6660,487,142,0.22575516693163752
6661,539,123,0.18580060422960726
6662,511,133,0.20652173913043478
6663,503,144,0.22256568778979907
6664,489,139,0.2213375796178344
6665,504,136,0.2125
6666,516,132,0.2037037037037037
6667,472,152,0.24358974358974358
6668,483,153,0.24056603773584906
6669,511,140,0.21505376344086022
6670,503,138,0.21528861154446177
6671,517,139,0.21189024390243902
6672,490,145,0.2283464566929134
6673,498,139,0.21821036106750394
6674,486,139,0.2224
6675,509,138,0.2132921174652241
6676,505,134,0.20970266040688576
6677,502,137,0.21439749608763695
6678,500,146,0.2260061919504644
6679,494,132,0.2108626198083067
6680,497,149,0.2306501547987616
6681,528,143,0.21311475409836064
6682,503,133,0.20911949685534592
6683,513,139,0.21319018404907975
6684,497,138,0.2173228346456693
6685,505,133,0.2084639498432602
6686,476,147,0.23595505617977527
6687,518,133,0.20430107526881722
6688,524,134,0.20364741641337386
6689,510,135,0.20930232558139536
6690,509,138,0.2132921174652241
6691,517,133,0.20461538461538462
6692,511,130,0.20280811232449297
6693,475,155,0.24603174603174602
6694,528,125,0.19142419601837674
6695,516,130,0.20123839009287925
6696,483,147,0.23333333333333334
6697,506,135,0.21060842433697347
6698,503,139,0.21651090342679127
6699,498,136,0.21451104100946372
6700,495,143,0.22413793103448276
6701,518,129,0.19938176197836166
6702,484,148,0.23417721518987342
6703,505,136,0.2121684867394696
6704,474,153,0.24401913875598086
6705,503,137,0.2140625
6706,484,149,0.2353870458135861
6707,487,148,0.23307086614173228
6708,518,138,0.21036585365853658
6709,517,134,0.20583717357910905
6710,530,130,0.19696969696969696
6711,500,135,0.2125984251968504
6712,513,136,0.20955315870570107
6713,505,138,0.21461897356143078
6714,513,130,0.20217729393468117
6715,507,137,0.2127329192546584
6716,521,127,0.19598765432098766
6717,490,152,0.2367601246105919
6718,507,136,0.2115085536547434
6719,522,125,0.19319938176197837
6720,480,153,0.24170616113744076
6721,494,143,0.22448979591836735
6722,497,145,0.22585669781931464
6723,480,148,0.2356687898089172
6724,519,128,0.19783616692426584
6725,493,136,0.21621621621621623
6726,509,144,0.22052067381316998
6727,506,135,0.21060842433697347
6728,512,129,0.20124804992199688
6729,521,131,0.200920245398773
6730,523,126,0.1941448382126348
6731,514,138,0.2116564417177914
6732,504,138,0.21495327102803738
6733,485,150,0.23622047244094488
6734,522,130,0.19938650306748465
6735,515,138,0.2113323124042879
6736,501,149,0.22923076923076924
6737,534,129,0.19457013574660634
6738,484,143,0.22807017543859648
6739,494,145,0.2269170579029734
6740,506,137,0.2130637636080871
6741,508,142,0.21846153846153846
6742,519,132,0.20276497695852536
6743,510,137,0.2117465224111283
6744,519,134,0.20520673813169985
6745,492,135,0.215311004784689
6746,498,132,0.20952380952380953
6747,519,133,0.20398773006134968
6748,515,142,0.2161339421613394
6749,492,145,0.22762951334379905
6750,510,132,0.205607476635514
6751,517,139,0.21189024390243902
6752,492,144,0.22641509433962265
6753,507,138,0.21395348837209302
6754,481,153,0.24132492113564669
6755,496,147,0.2286158631415241
6756,508,142,0.21846153846153846
6757,489,157,0.24303405572755418
6758,509,136,0.21085271317829457
6759,509,136,0.21085271317829457
6760,487,139,0.2220447284345048
6761,502,136,0.21316614420062696
6762,516,132,0.2037037037037037
6763,486,143,0.2273449920508744
6764,499,138,0.21664050235478807
6765,493,135,0.21496815286624205
6766,500,133,0.21011058451816747
6767,516,133,0.2049306625577812
6768,492,156,0.24074074074074073
6769,477,155,0.24525316455696203
6770,518,139,0.2115677321156773
6771,509,130,0.20344287949921752
6772,530,128,0.1945288753799392
6773,504,141,0.2186046511627907
6774,489,144,0.22748815165876776
6775,499,150,0.23112480739599384
6776,517,133,0.20461538461538462
6777,511,140,0.21505376344086022
6778,513,131,0.20341614906832298
6779,511,135,0.2089783281733746
6780,509,136,0.21085271317829457
6781,534,127,0.19213313161875945
6782,513,129,0.20093457943925233
6783,501,134,0.2110236220472441
6784,492,151,0.23483670295489892
6785,516,135,0.2073732718894009
6786,486,149,0.2346456692913386
6787,521,129,0.19846153846153847
6788,511,132,0.2052877138413686
6789,499,134,0.21169036334913113
6790,510,140,0.2153846153846154
6791,498,135,0.2132701421800948
6792,503,144,0.22256568778979907
6793,514,134,0.20679012345679013
6794,501,137,0.21473354231974923
6795,494,147,0.22932917316692666
6796,505,132,0.20722135007849293
6797,513,148,0.22390317700453857
6798,499,139,0.21786833855799373
6799,503,126,0.20031796502384738
6800,503,147,0.22615384615384615
6801,506,134,0.209375
6802,493,140,0.2211690363349131
6803,488,143,0.2266244057052298
6804,527,127,0.19418960244648317
6805,501,143,0.2220496894409938
6806,504,137,0.21372854914196568
6807,509,132,0.2059282371294852
6808,501,136,0.21350078492935637
6809,494,154,0.23765432098765432
6810,493,151,0.234472049689441
6811,536,129,0.19398496240601504
6812,495,151,0.23374613003095976
6813,511,137,0.21141975308641975
6814,508,132,0.20625
6815,518,132,0.20307692307692307
6816,494,137,0.21711568938193343
6817,485,144,0.2289348171701113
6818,509,141,0.2169230769230769
6819,508,139,0.21483771251931993
6820,511,129,0.2015625
6821,499,146,0.22635658914728682
6822,498,148,0.22910216718266255
6823,500,139,0.21752738654147105
6824,513,132,0.20465116279069767
6825,519,128,0.19783616692426584
6826,505,144,0.2218798151001541
6827,503,137,0.2140625
6828,505,134,0.20970266040688576
6829,515,132,0.20401854714064915
6830,486,146,0.2310126582278481
6831,514,139,0.21286370597243492
6832,510,143,0.21898928024502298
6833,506,141,0.21792890262751158
6834,519,131,0.20153846153846153
6835,525,134,0.20333839150227617
6836,501,141,0.21962616822429906
6837,504,137,0.21372854914196568
6838,494,143,0.22448979591836735
6839,480,150,0.23809523809523808
6840,504,135,0.2112676056338028
6841,511,147,0.22340425531914893
6842,513,125,0.19592476489028213
6843,506,137,0.2130637636080871
6844,504,147,0.22580645161290322
6845,509,137,0.21207430340557276
6846,509,129,0.20219435736677116
6847,524,135,0.20485584218512898
6848,514,135,0.20801232665639446
6849,491,146,0.22919937205651492
6850,513,136,0.20955315870570107
6851,531,135,0.20270270270270271
6852,494,147,0.22932917316692666
6853,500,141,0.21996879875195008
6854,496,138,0.21766561514195584
6855,512,121,0.1911532385466035
6856,500,142,0.22118380062305296
