analysis_identity_id,evidence_set_id,candidate_selected
A002068,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002069,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002070,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002071,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002072,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002073,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002074,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002075,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002076,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002077,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002078,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002079,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002080,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002081,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002082,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002083,experiment:prom_senegal_seedling_head_smut_p5_2022,1
A002084,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002085,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002086,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002087,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002088,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002089,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002090,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002091,experiment:prom_senegal_seedling_head_smut_p5_2022,1
A002092,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002093,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002094,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002095,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002096,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002097,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002098,experiment:prom_senegal_seedling_head_smut_p5_2022,1
A002100,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002101,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002102,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002103,experiment:prom_senegal_seedling_head_smut_p5_2022,1
A002104,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002105,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002106,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002107,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002108,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002109,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002110,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002111,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002112,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002113,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002114,experiment:prom_senegal_seedling_head_smut_p5_2022,1
A002115,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002116,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002117,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002118,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002119,experiment:prom_senegal_seedling_head_smut_p5_2022,1
A002120,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002121,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002122,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002123,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002124,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002125,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002126,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002127,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002128,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002130,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002131,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002132,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002133,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002134,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002135,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002136,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002137,experiment:prom_senegal_seedling_head_smut_p5_2022,1
A002138,experiment:prom_senegal_seedling_head_smut_p5_2022,1
A002139,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002140,experiment:prom_senegal_seedling_head_smut_p5_2022,1
A002141,experiment:prom_senegal_seedling_head_smut_p5_2022,1
A002142,experiment:prom_senegal_seedling_head_smut_p5_2022,1
A002143,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002144,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002145,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002146,experiment:prom_senegal_seedling_head_smut_p5_2022,1
A002147,experiment:prom_senegal_seedling_head_smut_p5_2022,1
A002148,experiment:prom_senegal_seedling_head_smut_p5_2022,1
A002149,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002150,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A002151,experiment:prom_senegal_seedling_head_smut_p5_2022,1
A002152,experiment:prom_senegal_seedling_head_smut_p5_2022,1
A002153,experiment:prom_senegal_seedling_head_smut_p5_2022,0
A001429,experiment:prom_sudan_anthracnose_2020,0
A001436,experiment:prom_sudan_anthracnose_2020,0
A001444,experiment:prom_sudan_anthracnose_2020,0
A001446,experiment:prom_sudan_anthracnose_2020,0
A001447,experiment:prom_sudan_anthracnose_2020,0
A001448,experiment:prom_sudan_anthracnose_2020,1
A001533,experiment:prom_sudan_anthracnose_2020,0
A001534,experiment:prom_sudan_anthracnose_2020,0
A001535,experiment:prom_sudan_anthracnose_2020,0
A001536,experiment:prom_sudan_anthracnose_2020,1
A001537,experiment:prom_sudan_anthracnose_2020,0
A001539,experiment:prom_sudan_anthracnose_2020,1
A001540,experiment:prom_sudan_anthracnose_2020,0
A001541,experiment:prom_sudan_anthracnose_2020,0
A001570,experiment:prom_sudan_anthracnose_2020,0
A002411,experiment:prom_sudan_anthracnose_2020,0
A002414,experiment:prom_sudan_anthracnose_2020,1
A002415,experiment:prom_sudan_anthracnose_2020,0
A002416,experiment:prom_sudan_anthracnose_2020,0
A002417,experiment:prom_sudan_anthracnose_2020,0
A002418,experiment:prom_sudan_anthracnose_2020,0
A002420,experiment:prom_sudan_anthracnose_2020,0
A002421,experiment:prom_sudan_anthracnose_2020,0
A002423,experiment:prom_sudan_anthracnose_2020,0
A002424,experiment:prom_sudan_anthracnose_2020,0
A002426,experiment:prom_sudan_anthracnose_2020,1
A002428,experiment:prom_sudan_anthracnose_2020,0
A002462,experiment:prom_sudan_anthracnose_2020,0
A002464,experiment:prom_sudan_anthracnose_2020,0
A002465,experiment:prom_sudan_anthracnose_2020,0
A002466,experiment:prom_sudan_anthracnose_2020,0
A002468,experiment:prom_sudan_anthracnose_2020,0
A002469,experiment:prom_sudan_anthracnose_2020,0
A002470,experiment:prom_sudan_anthracnose_2020,0
A002471,experiment:prom_sudan_anthracnose_2020,0
A002472,experiment:prom_sudan_anthracnose_2020,0
A002473,experiment:prom_sudan_anthracnose_2020,0
A002474,experiment:prom_sudan_anthracnose_2020,0
A002475,experiment:prom_sudan_anthracnose_2020,0
A002476,experiment:prom_sudan_anthracnose_2020,0
A002477,experiment:prom_sudan_anthracnose_2020,0
A002478,experiment:prom_sudan_anthracnose_2020,0
A002479,experiment:prom_sudan_anthracnose_2020,0
A002480,experiment:prom_sudan_anthracnose_2020,0
A002481,experiment:prom_sudan_anthracnose_2020,0
A002482,experiment:prom_sudan_anthracnose_2020,0
A002483,experiment:prom_sudan_anthracnose_2020,0
A002485,experiment:prom_sudan_anthracnose_2020,1
A002486,experiment:prom_sudan_anthracnose_2020,0
A002489,experiment:prom_sudan_anthracnose_2020,0
A002490,experiment:prom_sudan_anthracnose_2020,0
A002491,experiment:prom_sudan_anthracnose_2020,1
A002492,experiment:prom_sudan_anthracnose_2020,0
A002493,experiment:prom_sudan_anthracnose_2020,0
A002494,experiment:prom_sudan_anthracnose_2020,0
A002496,experiment:prom_sudan_anthracnose_2020,0
A002498,experiment:prom_sudan_anthracnose_2020,0
A002499,experiment:prom_sudan_anthracnose_2020,0
A002500,experiment:prom_sudan_anthracnose_2020,0
A002502,experiment:prom_sudan_anthracnose_2020,0
A002503,experiment:prom_sudan_anthracnose_2020,1
A002504,experiment:prom_sudan_anthracnose_2020,0
A002506,experiment:prom_sudan_anthracnose_2020,1
A002507,experiment:prom_sudan_anthracnose_2020,0
A002509,experiment:prom_sudan_anthracnose_2020,0
A002510,experiment:prom_sudan_anthracnose_2020,0
A002511,experiment:prom_sudan_anthracnose_2020,1
A002512,experiment:prom_sudan_anthracnose_2020,0
A002513,experiment:prom_sudan_anthracnose_2020,1
A002514,experiment:prom_sudan_anthracnose_2020,0
A002515,experiment:prom_sudan_anthracnose_2020,0
A002516,experiment:prom_sudan_anthracnose_2020,0
A002517,experiment:prom_sudan_anthracnose_2020,1
A002518,experiment:prom_sudan_anthracnose_2020,1
A002521,experiment:prom_sudan_anthracnose_2020,1
A002522,experiment:prom_sudan_anthracnose_2020,0
A002523,experiment:prom_sudan_anthracnose_2020,0
A002525,experiment:prom_sudan_anthracnose_2020,0
A002526,experiment:prom_sudan_anthracnose_2020,1
A002527,experiment:prom_sudan_anthracnose_2020,0
A002528,experiment:prom_sudan_anthracnose_2020,1
A002529,experiment:prom_sudan_anthracnose_2020,0
A002530,experiment:prom_sudan_anthracnose_2020,1
A002531,experiment:prom_sudan_anthracnose_2020,0
A002532,experiment:prom_sudan_anthracnose_2020,1
A002533,experiment:prom_sudan_anthracnose_2020,0
A002534,experiment:prom_sudan_anthracnose_2020,1
A002535,experiment:prom_sudan_anthracnose_2020,0
A002537,experiment:prom_sudan_anthracnose_2020,0
A002538,experiment:prom_sudan_anthracnose_2020,0
A002539,experiment:prom_sudan_anthracnose_2020,1
A002541,experiment:prom_sudan_anthracnose_2020,1
A002542,experiment:prom_sudan_anthracnose_2020,0
A002543,experiment:prom_sudan_anthracnose_2020,1
A002545,experiment:prom_sudan_anthracnose_2020,0
A002546,experiment:prom_sudan_anthracnose_2020,0
A002547,experiment:prom_sudan_anthracnose_2020,0
A002548,experiment:prom_sudan_anthracnose_2020,0
A002552,experiment:prom_sudan_anthracnose_2020,0
A002554,experiment:prom_sudan_anthracnose_2020,0
A002555,experiment:prom_sudan_anthracnose_2020,0
A002556,experiment:prom_sudan_anthracnose_2020,0
A002557,experiment:prom_sudan_anthracnose_2020,1
A002559,experiment:prom_sudan_anthracnose_2020,0
A002560,experiment:prom_sudan_anthracnose_2020,0
A002561,experiment:prom_sudan_anthracnose_2020,0
A002562,experiment:prom_sudan_anthracnose_2020,0
A002563,experiment:prom_sudan_anthracnose_2020,0
A002564,experiment:prom_sudan_anthracnose_2020,1
A002565,experiment:prom_sudan_anthracnose_2020,1
A002566,experiment:prom_sudan_anthracnose_2020,0
A002567,experiment:prom_sudan_anthracnose_2020,0
A002569,experiment:prom_sudan_anthracnose_2020,0
A002571,experiment:prom_sudan_anthracnose_2020,1
A002572,experiment:prom_sudan_anthracnose_2020,0
A002573,experiment:prom_sudan_anthracnose_2020,0
A002574,experiment:prom_sudan_anthracnose_2020,0
A002575,experiment:prom_sudan_anthracnose_2020,0
A002576,experiment:prom_sudan_anthracnose_2020,1
A002577,experiment:prom_sudan_anthracnose_2020,1
A002578,experiment:prom_sudan_anthracnose_2020,0
A002579,experiment:prom_sudan_anthracnose_2020,0
A002581,experiment:prom_sudan_anthracnose_2020,1
A002582,experiment:prom_sudan_anthracnose_2020,0
A002583,experiment:prom_sudan_anthracnose_2020,0
A002584,experiment:prom_sudan_anthracnose_2020,0
A002585,experiment:prom_sudan_anthracnose_2020,0
A002587,experiment:prom_sudan_anthracnose_2020,1
A002588,experiment:prom_sudan_anthracnose_2020,0
A002589,experiment:prom_sudan_anthracnose_2020,0
A002590,experiment:prom_sudan_anthracnose_2020,1
A002591,experiment:prom_sudan_anthracnose_2020,0
A002592,experiment:prom_sudan_anthracnose_2020,0
A002595,experiment:prom_sudan_anthracnose_2020,0
A002598,experiment:prom_sudan_anthracnose_2020,0
A002599,experiment:prom_sudan_anthracnose_2020,0
A002601,experiment:prom_sudan_anthracnose_2020,0
A002602,experiment:prom_sudan_anthracnose_2020,0
A002603,experiment:prom_sudan_anthracnose_2020,0
A002604,experiment:prom_sudan_anthracnose_2020,1
A002607,experiment:prom_sudan_anthracnose_2020,0
A002610,experiment:prom_sudan_anthracnose_2020,1
A002613,experiment:prom_sudan_anthracnose_2020,0
A002616,experiment:prom_sudan_anthracnose_2020,0
A002617,experiment:prom_sudan_anthracnose_2020,0
A002618,experiment:prom_sudan_anthracnose_2020,1
A002619,experiment:prom_sudan_anthracnose_2020,0
A002620,experiment:prom_sudan_anthracnose_2020,0
A002621,experiment:prom_sudan_anthracnose_2020,0
A002622,experiment:prom_sudan_anthracnose_2020,0
A002623,experiment:prom_sudan_anthracnose_2020,0
A002625,experiment:prom_sudan_anthracnose_2020,0
A002627,experiment:prom_sudan_anthracnose_2020,1
A002628,experiment:prom_sudan_anthracnose_2020,1
A002629,experiment:prom_sudan_anthracnose_2020,0
A002630,experiment:prom_sudan_anthracnose_2020,0
A002631,experiment:prom_sudan_anthracnose_2020,0
A002632,experiment:prom_sudan_anthracnose_2020,0
A002633,experiment:prom_sudan_anthracnose_2020,0
A002634,experiment:prom_sudan_anthracnose_2020,0
A002635,experiment:prom_sudan_anthracnose_2020,0
A002636,experiment:prom_sudan_anthracnose_2020,0
A002638,experiment:prom_sudan_anthracnose_2020,1
A002639,experiment:prom_sudan_anthracnose_2020,0
A002640,experiment:prom_sudan_anthracnose_2020,0
A002641,experiment:prom_sudan_anthracnose_2020,0
A002642,experiment:prom_sudan_anthracnose_2020,0
A002643,experiment:prom_sudan_anthracnose_2020,0
A002645,experiment:prom_sudan_anthracnose_2020,0
A002646,experiment:prom_sudan_anthracnose_2020,1
A002647,experiment:prom_sudan_anthracnose_2020,1
A002648,experiment:prom_sudan_anthracnose_2020,0
A002649,experiment:prom_sudan_anthracnose_2020,1
A002650,experiment:prom_sudan_anthracnose_2020,0
A002651,experiment:prom_sudan_anthracnose_2020,0
A002652,experiment:prom_sudan_anthracnose_2020,0
A002653,experiment:prom_sudan_anthracnose_2020,0
A002654,experiment:prom_sudan_anthracnose_2020,0
A002655,experiment:prom_sudan_anthracnose_2020,0
A002656,experiment:prom_sudan_anthracnose_2020,0
A002657,experiment:prom_sudan_anthracnose_2020,0
A002659,experiment:prom_sudan_anthracnose_2020,0
A002660,experiment:prom_sudan_anthracnose_2020,1
A002661,experiment:prom_sudan_anthracnose_2020,1
A002662,experiment:prom_sudan_anthracnose_2020,0
A002663,experiment:prom_sudan_anthracnose_2020,1
A002666,experiment:prom_sudan_anthracnose_2020,0
A002668,experiment:prom_sudan_anthracnose_2020,0
A002670,experiment:prom_sudan_anthracnose_2020,0
A002671,experiment:prom_sudan_anthracnose_2020,0
A002672,experiment:prom_sudan_anthracnose_2020,1
A002673,experiment:prom_sudan_anthracnose_2020,1
A002674,experiment:prom_sudan_anthracnose_2020,0
A002675,experiment:prom_sudan_anthracnose_2020,1
A002677,experiment:prom_sudan_anthracnose_2020,0
A002678,experiment:prom_sudan_anthracnose_2020,0
A002680,experiment:prom_sudan_anthracnose_2020,0
A002684,experiment:prom_sudan_anthracnose_2020,1
A002685,experiment:prom_sudan_anthracnose_2020,0
A002686,experiment:prom_sudan_anthracnose_2020,0
A002687,experiment:prom_sudan_anthracnose_2020,0
A002688,experiment:prom_sudan_anthracnose_2020,0
A002689,experiment:prom_sudan_anthracnose_2020,0
A002691,experiment:prom_sudan_anthracnose_2020,0
A002692,experiment:prom_sudan_anthracnose_2020,0
A002693,experiment:prom_sudan_anthracnose_2020,0
A002694,experiment:prom_sudan_anthracnose_2020,1
A002695,experiment:prom_sudan_anthracnose_2020,1
A002696,experiment:prom_sudan_anthracnose_2020,1
A002697,experiment:prom_sudan_anthracnose_2020,0
A002698,experiment:prom_sudan_anthracnose_2020,0
A002699,experiment:prom_sudan_anthracnose_2020,0
A002700,experiment:prom_sudan_anthracnose_2020,0
A002703,experiment:prom_sudan_anthracnose_2020,0
A002705,experiment:prom_sudan_anthracnose_2020,0
A002706,experiment:prom_sudan_anthracnose_2020,0
A002707,experiment:prom_sudan_anthracnose_2020,0
A002708,experiment:prom_sudan_anthracnose_2020,0
A002710,experiment:prom_sudan_anthracnose_2020,0
A002711,experiment:prom_sudan_anthracnose_2020,0
A002712,experiment:prom_sudan_anthracnose_2020,0
A002713,experiment:prom_sudan_anthracnose_2020,0
A002714,experiment:prom_sudan_anthracnose_2020,0
A002715,experiment:prom_sudan_anthracnose_2020,0
A002716,experiment:prom_sudan_anthracnose_2020,0
A002717,experiment:prom_sudan_anthracnose_2020,0
A002718,experiment:prom_sudan_anthracnose_2020,1
A002719,experiment:prom_sudan_anthracnose_2020,1
A002720,experiment:prom_sudan_anthracnose_2020,0
A002725,experiment:prom_sudan_anthracnose_2020,0
A002727,experiment:prom_sudan_anthracnose_2020,1
A002728,experiment:prom_sudan_anthracnose_2020,0
A002730,experiment:prom_sudan_anthracnose_2020,0
A002731,experiment:prom_sudan_anthracnose_2020,0
A002732,experiment:prom_sudan_anthracnose_2020,1
A002733,experiment:prom_sudan_anthracnose_2020,0
A002734,experiment:prom_sudan_anthracnose_2020,0
A002735,experiment:prom_sudan_anthracnose_2020,0
A002738,experiment:prom_sudan_anthracnose_2020,0
A002740,experiment:prom_sudan_anthracnose_2020,0
A002743,experiment:prom_sudan_anthracnose_2020,0
A002744,experiment:prom_sudan_anthracnose_2020,0
A002745,experiment:prom_sudan_anthracnose_2020,0
A002748,experiment:prom_sudan_anthracnose_2020,0
A002749,experiment:prom_sudan_anthracnose_2020,0
A002750,experiment:prom_sudan_anthracnose_2020,0
A002751,experiment:prom_sudan_anthracnose_2020,0
A002752,experiment:prom_sudan_anthracnose_2020,0
A002755,experiment:prom_sudan_anthracnose_2020,0
A002756,experiment:prom_sudan_anthracnose_2020,0
A002757,experiment:prom_sudan_anthracnose_2020,0
A002759,experiment:prom_sudan_anthracnose_2020,1
A002760,experiment:prom_sudan_anthracnose_2020,0
A002761,experiment:prom_sudan_anthracnose_2020,0
A003364,experiment:prom_sudan_anthracnose_2020,0
A001429,experiment:prom_sudan_rust_2025,0
A001436,experiment:prom_sudan_rust_2025,0
A001444,experiment:prom_sudan_rust_2025,0
A001446,experiment:prom_sudan_rust_2025,0
A001447,experiment:prom_sudan_rust_2025,0
A001448,experiment:prom_sudan_rust_2025,0
A001533,experiment:prom_sudan_rust_2025,0
A001534,experiment:prom_sudan_rust_2025,0
A001535,experiment:prom_sudan_rust_2025,0
